id;filename;text;augmentation_type;difficulté_verbalisation;
153_translation;Entretien 01 24.10.03 01_traitement_A;Et ça s'appelle Doler.;translation;0.0;
154_contextual;Entretien 01 24.10.03 01_traitement_A;Apres coup, ca fonctionnait, on toujoursutilise parait-être après.;contextual;0.0;
154_original;Entretien 01 24.10.03 01_traitement_A;Du coup, ça aussi, on réutilise peut-être après.;original;0.0;
154_swap;Entretien 01 24.10.03 01_traitement_A;Coup du ça, aussi, on peut réutilise être - après.;swap;0.0;
154_translation;Entretien 01 24.10.03 01_traitement_A;Et ça aussi, peut-être qu'on l'utilisera plus tard.;translation;0.0;
155_contextual;Entretien 01 24.10.03 01_traitement_A;Tout ce prend, on ta parlee.;contextual;0.0;
155_original;Entretien 01 24.10.03 01_traitement_A;Où on prend, on tapote.;original;0.0;
155_swap;Entretien 01 24.10.03 01_traitement_A;On où prend, on tapote.;swap;0.0;
155_translation;Entretien 01 24.10.03 01_traitement_A;Là où on va, on frappe.;translation;0.0;
156_contextual;Entretien 01 24.10.03 01_traitement_A;C'est un peu du lobby qui nous utilise exclusivement en logistique.;contextual;0.0;
156_original;Entretien 01 24.10.03 01_traitement_A;C'est un peu un outil qui nous sert aussi en chantier.;original;0.0;
156_swap;Entretien 01 24.10.03 01_traitement_A;C ' est peu un un outil qui nous en sert aussi chantier.;swap;0.0;
156_translation;Entretien 01 24.10.03 01_traitement_A;C'est un peu un outil qui nous aide aussi sur le chantier.;translation;0.0;
157_contextual;Entretien 01 24.10.03 01_traitement_A;Du principe, c'est pas pendant chaque processus que construction d'un vit... normalement.;contextual;0.0;
157_original;Entretien 01 24.10.03 01_traitement_A;Du coup, c'est pas pendant le processus de création d'un vitrail.;original;0.0;
157_swap;Entretien 01 24.10.03 01_traitement_A;Coup du, ' c pas est pendant le processus de ' création d vitrail un.;swap;0.0;
157_translation;Entretien 01 24.10.03 01_traitement_A;C'est pourquoi il n'est pas pendant le processus de création d'une fenêtre en verre.;translation;0.0;
158_contextual;Entretien 01 24.10.03 01_traitement_A;C' sera ce guichet où on va finalement poser.;contextual;0.0;
158_original;Entretien 01 24.10.03 01_traitement_A;C'est au moment où on va le poser.;original;0.0;
158_swap;Entretien 01 24.10.03 01_traitement_A;' c au est moment où va on le. poser;swap;0.0;
158_translation;Entretien 01 24.10.03 01_traitement_A;C'est le moment de le poser.;translation;0.0;
159_contextual;Entretien 01 24.10.03 01_traitement_A;Donc, ensuite ensuite’il y laisse un petit message.;contextual;0.0;
159_original;Entretien 01 24.10.03 01_traitement_A;Donc, et qu’il y a un petit souci.;original;0.0;
159_swap;Entretien 01 24.10.03 01_traitement_A;Donc, ’ et il qu a y un petit souci.;swap;0.0;
159_translation;Entretien 01 24.10.03 01_traitement_A;Et qu'il y a un petit problème.;translation;0.0;
15_contextual;Entretien 01 24.10.03 01_traitement_A;C'était un sentiment une habitude ancienne de travailler ici-bas mais c' être les filles plutôt à ville où le garçons plutôt en chantier.;contextual;0.0;
15_original;Entretien 01 24.10.03 01_traitement_A;C'était un peu une façon ancienne de travailler là-bas où c'était les filles plutôt en atelier et les garçons plutôt en chantier.;original;0.0;
15_swap;Entretien 01 24.10.03 01_traitement_A;' c était un une peu de ancienne façon travailler là - bas où c ' était les plutôt filles en atelier les et plutôt garçons en. chantier;swap;0.0;
15_translation;Entretien 01 24.10.03 01_traitement_A;C'était un peu une vieille façon de travailler là où les filles étaient plus à l'atelier et les garçons plus sur le chantier.;translation;0.0;
160_contextual;Entretien 01 24.10.03 01_traitement_A;On raffole des caisses à verre qui sont tout faites.;contextual;0.0;
160_original;Entretien 01 24.10.03 01_traitement_A;On achète des feuilles de verre qui sont toutes faites.;original;0.0;
160_swap;Entretien 01 24.10.03 01_traitement_A;Achète on des feuilles de verre toutes qui faites sont.;swap;0.0;
160_translation;Entretien 01 24.10.03 01_traitement_A;Nous achetons des feuilles de verre qui sont toutes fabriquées.;translation;0.0;
161_contextual;Entretien 01 24.10.03 01_traitement_A;Le vitrai simplement, il comment remplace pas ses conseils.;contextual;0.0;
161_original;Entretien 01 24.10.03 01_traitement_A;Le vitrailiste, il ne souffle pas ses pièces.;original;0.0;
161_swap;Entretien 01 24.10.03 01_traitement_A;, le vitrailiste ne il souffle pas ses pièces.;swap;0.0;
161_translation;Entretien 01 24.10.03 01_traitement_A;Le verreman ne souffle pas ses pièces.;translation;0.0;
162_contextual;Entretien 01 24.10.03 01_traitement_A;Alors, celui qu'il peut proposer, c'est e' elle peut le transformer, a' c soit dire décorer, qu' il peut le graver.;contextual;0.0;
162_original;Entretien 01 24.10.03 01_traitement_A;Alors, ce qu'il peut faire, c'est qu'il peut le peindre, qu'il peut le décorer, qu'il peut le graver.;original;0.0;
162_swap;Entretien 01 24.10.03 01_traitement_A;, alors ce ' qu il, peut faire c ' est qu il ' peut peindre le qu, ' il peut le décorer, ' qu il le peut. graver;swap;0.0;
162_translation;Entretien 01 24.10.03 01_traitement_A;Donc ce qu'il peut faire, c'est qu'il peut le peindre, qu'il peut le décorer, qu'il peut le brûler.;translation;0.0;
163_contextual;Entretien 01 24.10.03 01_traitement_A;Il peut faire plein de préparations relativement sécurité.;contextual;0.0;
163_original;Entretien 01 24.10.03 01_traitement_A;Il peut faire plein de choses en décoration.;original;0.0;
163_swap;Entretien 01 24.10.03 01_traitement_A;Peut plein il faire de choses en décoration.;swap;0.0;
163_translation;Entretien 01 24.10.03 01_traitement_A;Il peut faire beaucoup de choses dans la décoration.;translation;0.0;
164_contextual;Entretien 01 24.10.03 01_traitement_A;Bon par contre, fallait faire, ça l'a nul très intérêt.;contextual;0.0;
164_original;Entretien 01 24.10.03 01_traitement_A;Mais par contre, le faire, ça n'a pas grand intérêt.;original;0.0;
164_swap;Entretien 01 24.10.03 01_traitement_A;Mais par contre, faire le, n ' ça pas grand a intérêt.;swap;0.0;
164_translation;Entretien 01 24.10.03 01_traitement_A;Mais le faire n'est pas très intéressant.;translation;0.0;
165_contextual;Entretien 01 24.10.03 01_traitement_A;On n' avais déjà automatiquement, comme ça en fait.;contextual;0.0;
165_original;Entretien 01 24.10.03 01_traitement_A;On l'achète tout fait, comme ça en fait.;original;0.0;
165_swap;Entretien 01 24.10.03 01_traitement_A;On l achète ' fait tout, comme ça. en fait;swap;0.0;
165_translation;Entretien 01 24.10.03 01_traitement_A;On l'achètera comme ça.;translation;0.0;
166_contextual;Entretien 01 24.10.03 01_traitement_A;Oui, et même, plutôt que du fond, il y a une plateforme comme ça pour des dessines le faisant ton montage.;contextual;0.0;
166_original;Entretien 01 24.10.03 01_traitement_A;Oui, quand même, parce que du coup, il y a une ligne comme ça que tu crées en faisant ton montage.;original;0.0;
166_swap;Entretien 01 24.10.03 01_traitement_A;Oui, quand même, que parce coup du, il a y une ligne comme que crées ça tu faisant en montage ton.;swap;0.0;
166_translation;Entretien 01 24.10.03 01_traitement_A;Oui, mais quand même, parce qu'il y a une ligne que tu fais en faisant ton montage.;translation;0.0;
167_contextual;Entretien 01 24.10.03 01_traitement_A;Tu peut t trouvé viterie ou ça doit donner quelque chose avec des courbes.;contextual;0.0;
167_original;Entretien 01 24.10.03 01_traitement_A;Ça peut être une viterie ou ça peut être quelque chose avec des courbes.;original;0.0;
167_swap;Entretien 01 24.10.03 01_traitement_A;Ça peut être viterie une ou peut ça être quelque avec courbes chose des.;swap;0.0;
167_translation;Entretien 01 24.10.03 01_traitement_A;C'est peut-être une vitesse, ou peut-être un peu avec des courbes.;translation;0.0;
168_contextual;Entretien 01 24.10.03 01_traitement_A;Et en fait, je ne sais pas, tu vois en nombre, dans les peintures, selon les vitraux, et alors tu nous poses deux chiffres, mais penses changer ta peinture.;contextual;0.0;
168_original;Entretien 01 24.10.03 01_traitement_A;Et en fait, je ne sais pas, tu vois un pied, selon les peintures, selon les vitraux, et puis tu te poses des questions, tu penses à ta vie.;original;0.0;
168_swap;Entretien 01 24.10.03 01_traitement_A;En et fait, je ne pas sais, tu pied vois un, selon peintures les selon, les, vitraux et puis poses tu te des, questions tu penses à ta vie.;swap;0.0;
168_translation;Entretien 01 24.10.03 01_traitement_A;Et en fait, je ne sais pas, tu regardes un pied, les peintures, les vitres, et puis tu poses des questions, tu penses à ta vie.;translation;0.0;
169_contextual;Entretien 01 24.10.03 01_traitement_A;Et il nous avais aussi un travail du soit très médiégatif, mais ça, ce n'est pas pendant la mise en plomb, durant la floraison, mais la taille.;contextual;0.0;
169_original;Entretien 01 24.10.03 01_traitement_A;Et il y a aussi un moment qui est très méditatif, mais ça, ce n'est pas pendant la mise en plomb, ni la coupe, ni la restauration.;original;0.0;
169_swap;Entretien 01 24.10.03 01_traitement_A;Et il aussi y a un moment qui très est ça méditatif, mais, n ce ' est pas pendant la mise en, plomb la ni coupe, la ni restauration.;swap;0.0;
169_translation;Entretien 01 24.10.03 01_traitement_A;Et il y a aussi un moment très méditatif, mais ce n'est pas pendant le plombage, ni lors de la coupe, ni lors de la restauration.;translation;0.0;
16_contextual;Entretien 01 24.10.03 01_traitement_A;Moi, j'avais du coup les deux aspects parceque p'étais enceinte avec plusieurs yeux.;contextual;0.0;
16_original;Entretien 01 24.10.03 01_traitement_A;Moi, j'avais du coup les deux aspects parce que j'étais performante dans les deux.;original;0.0;
16_swap;Entretien 01 24.10.03 01_traitement_A;Moi, j ' avais du les coup deux que aspects parce j étais ' performante dans les deux.;swap;0.0;
16_translation;Entretien 01 24.10.03 01_traitement_A;J'avais les deux parce que j'étais bon dans les deux.;translation;0.0;
170_contextual;Entretien 01 24.10.03 01_traitement_A;qu'est parfait moment du buffet traditionnelticage.;contextual;0.0;
170_original;Entretien 01 24.10.03 01_traitement_A;C'est le moment du masticage.;original;0.0;
170_swap;Entretien 01 24.10.03 01_traitement_A;C le ' est du moment masticage.;swap;0.0;
170_translation;Entretien 01 24.10.03 01_traitement_A;C'est le moment de masturber.;translation;0.0;
171_contextual;Entretien 01 24.10.03 01_traitement_A;Le mas newage, Oui' Est quand on prend du pes blanc, c'est de l' extrait de colza et un blanc blanc meudon qu'on colle, ça fait une pâte.;contextual;0.0;
171_original;Entretien 01 24.10.03 01_traitement_A;Le masticage, c'est quand on prend du mastic, c'est de l'huile de lin et du blanc de meudon qu'on mélange, ça fait une pâte.;original;0.0;
171_swap;Entretien 01 24.10.03 01_traitement_A;, le masticage c ' est quand prend on du mastic, c ' est de ' l huile lin de et de blanc du qu meudon ' on mélange, ça fait pâte une.;swap;0.0;
171_translation;Entretien 01 24.10.03 01_traitement_A;Quand on prend du mastic, on mélange de l'huile de lin et du blanc de mulon, on fait une pâte.;translation;0.0;
172_contextual;Entretien 01 24.10.03 01_traitement_A;Et avec une gros papier, se doit alors mettre à l' intérieur des ailes du plomb.;contextual;0.0;
172_original;Entretien 01 24.10.03 01_traitement_A;Et avec un gros pinceau, on vient le mettre à l'intérieur des ailes du plomb.;original;0.0;
172_swap;Entretien 01 24.10.03 01_traitement_A;Avec et un gros, pinceau vient on le mettre à l ' des intérieur ailes du plomb.;swap;0.0;
172_translation;Entretien 01 24.10.03 01_traitement_A;Et avec un grand pinceau, on le met dans l'aile au plomb.;translation;0.0;
173_contextual;Entretien 01 24.10.03 01_traitement_A;Juste en passant, ça permet la vérification supplémentaire surtout'étanchéité du vit entreil.;contextual;0.0;
173_original;Entretien 01 24.10.03 01_traitement_A;Et en fait, ça permet la solidité et l'étanchéité du vitrail.;original;0.0;
173_swap;Entretien 01 24.10.03 01_traitement_A;Et fait en, ça permet et solidité la l ' étanchéité du. vitrail;swap;0.0;
173_translation;Entretien 01 24.10.03 01_traitement_A;Et il permet la résistance et l'étanchéité de la fenêtre en verre.;translation;0.0;
174_contextual;Entretien 01 24.10.03 01_traitement_A;On se s che normalement pendant dix jours, plus ou moins.;contextual;0.0;
174_original;Entretien 01 24.10.03 01_traitement_A;On les séchait normalement pendant deux semaines, plus ou moins.;original;0.0;
174_swap;Entretien 01 24.10.03 01_traitement_A;On les séchait normalement semaines pendant deux, ou moins plus.;swap;0.0;
174_translation;Entretien 01 24.10.03 01_traitement_A;On les essuyait généralement pendant deux semaines, plus ou moins.;translation;0.0;
175_contextual;Entretien 01 24.10.03 01_traitement_A;Et en fait, ce moment, s'est un objectif auquel malheureusement ni réfléchis guère à ton orientation.;contextual;0.0;
175_original;Entretien 01 24.10.03 01_traitement_A;Et en fait, ce moment, c'est un moment où tu ne réfléchis pas à ton travail.;original;0.0;
175_swap;Entretien 01 24.10.03 01_traitement_A;En fait et, moment ce c, ' est un moment où tu ne réfléchis pas à ton. travail;swap;0.0;
175_translation;Entretien 01 24.10.03 01_traitement_A;Et ce moment est un moment où tu ne penses pas à ton travail.;translation;0.0;
176_contextual;Entretien 01 24.10.03 01_traitement_A;-' en vrai, tu fais et cela n' na jamais besoin de réflexion puisqu'il t'y a plus de question de casse.;contextual;0.0;
176_original;Entretien 01 24.10.03 01_traitement_A;C'est juste, tu fais et tu n'as pas besoin de réflexion puisqu'il n'y a pas de risque de casse.;original;0.0;
176_swap;Entretien 01 24.10.03 01_traitement_A;C ' juste est, fais tu et n tu ' as besoin pas réflexion de puisqu il ' n ' y a pas de risque de. casse;swap;0.0;
176_translation;Entretien 01 24.10.03 01_traitement_A;C'est juste que tu le fais, et tu n'as pas besoin de réfléchir, car il n'y a aucun risque de rupture.;translation;0.0;
177_contextual;Entretien 01 24.10.03 01_traitement_A;Enfin, ce tu fais face bien, i n'y a peu de risque de casse, il n' ni a eu de problème de traumatisme;contextual;3.0;
177_original;Entretien 01 24.10.03 01_traitement_A;Enfin, si tu fais ça délicatement, il n'y a pas de risque de casse, il n'y a pas de risque de...;original;3.0;
177_swap;Entretien 01 24.10.03 01_traitement_A;Enfin, si tu fais ça délicatement, il n ' y a risque pas de casse de, n ' il pas y a risque de. de..;swap;3.0;
177_translation;Entretien 01 24.10.03 01_traitement_A;Je veux dire, si tu fais attention, il n'y a pas de risque que ça se casse, il n'y a pas de risque que...;translation;3.0;
178_contextual;Entretien 01 24.10.03 01_traitement_A;quoi s'y a vraiment comme risque.;contextual;0.0;
178_original;Entretien 01 24.10.03 01_traitement_A;Il n'y a rien comme risque.;original;0.0;
178_swap;Entretien 01 24.10.03 01_traitement_A;Il n y ' a risque rien comme.;swap;0.0;
178_translation;Entretien 01 24.10.03 01_traitement_A;Il n'y a pas de risque.;translation;0.0;
179_contextual;Entretien 01 24.10.03 01_traitement_A;Il es à plat, Je mets juste de la viande ensemble.;contextual;0.0;
179_original;Entretien 01 24.10.03 01_traitement_A;Tu es à plat, tu mets juste de la mixture.;original;0.0;
179_swap;Entretien 01 24.10.03 01_traitement_A;À tu plat es, tu mets de juste la mixture.;swap;0.0;
179_translation;Entretien 01 24.10.03 01_traitement_A;Tu n'es qu'un mixture.;translation;0.0;
17_contextual;Entretien 01 24.10.03 01_traitement_A;Sinon, quand c' travaille en atelier, ce que je faisais, f' que ça arrive, on se change, on enlève les vêtements de base, on va dans le vestiaire sale donc on met les bottes de travail, enfin de sécurité, tout l'<unk> °ment.;contextual;0.0;
17_original;Entretien 01 24.10.03 01_traitement_A;Sinon, quand c'était en atelier, ce que je faisais, c'est on arrive, on se change, on enlève les vêtements de ville, on va dans le vestiaire sale où on met les vêtements de travail, chaussures de sécurité, tout l'accoutrement.;original;0.0;
